,STATE,DATE,HIGHWAY_GALLONS,State_abb,StateCode,FIPScode,MF_num,year
3886,Michigan,2000-09-30,1252171000.0,MI,23.0,26.0,MF-33GA,2000
3887,Michigan,2000-12-31,1325974000.0,MI,23.0,26.0,MF-33GA,2000
3888,Michigan,2001-03-31,1192966000.0,MI,23.0,26.0,MF-33GA,2001
3889,Michigan,2001-06-30,1306512000.0,MI,23.0,26.0,MF-33GA,2001
3890,Michigan,2001-09-30,1283776000.0,MI,23.0,26.0,MF-33GA,2001
3891,Michigan,2001-12-31,1291709000.0,MI,23.0,26.0,MF-33GA,2001
3892,Michigan,2002-03-31,1171630000.0,MI,23.0,26.0,MF-33GA,2002
3893,Michigan,2002-06-30,1291188000.0,MI,23.0,26.0,MF-33GA,2002
3894,Michigan,2002-09-30,1358549000.0,MI,23.0,26.0,MF-33GA,2002
3895,Michigan,2002-12-31,1350125000.0,MI,23.0,26.0,MF-33GA,2002
3896,Michigan,2003-03-31,1191711000.0,MI,23.0,26.0,MF-33GA,2003
3897,Michigan,2003-06-30,1280315000.0,MI,23.0,26.0,MF-33GA,2003
3898,Michigan,2003-09-30,1301761000.0,MI,23.0,26.0,MF-33GA,2003
3899,Michigan,2003-12-31,1301419000.0,MI,23.0,26.0,MF-33GA,2003
3900,Michigan,2004-03-31,1181305000.0,MI,23.0,26.0,MF-33GA,2004
3901,Michigan,2004-06-30,1256723000.0,MI,23.0,26.0,MF-33GA,2004
3902,Michigan,2004-09-30,1337930000.0,MI,23.0,26.0,MF-33GA,2004
3903,Michigan,2004-12-31,1261164000.0,MI,23.0,26.0,MF-33GA,2004
3904,Michigan,2005-03-31,1193068000.0,MI,23.0,26.0,MF-33GA,2005
3905,Michigan,2005-06-30,1243786000.0,MI,23.0,26.0,MF-33GA,2005
3906,Michigan,2005-09-30,1304081000.0,MI,23.0,26.0,MF-33GA,2005
3907,Michigan,2005-12-31,1261202000.0,MI,23.0,26.0,MF-33GA,2005
3908,Michigan,2006-03-31,1162967000.0,MI,23.0,26.0,MF-33GA,2006
3909,Michigan,2006-06-30,1246521000.0,MI,23.0,26.0,MF-33GA,2006
3910,Michigan,2006-09-30,1243100000.0,MI,23.0,26.0,MF-33GA,2006
3911,Michigan,2006-12-31,1230606000.0,MI,23.0,26.0,MF-33GA,2006
3912,Michigan,2007-03-31,1147620000.0,MI,23.0,26.0,MF-33GA,2007
3913,Michigan,2007-06-30,1214316000.0,MI,23.0,26.0,MF-33GA,2007
3914,Michigan,2007-09-30,1239058000.0,MI,23.0,26.0,MF-33GA,2007
3915,Michigan,2007-12-31,1182493000.0,MI,23.0,26.0,MF-33GA,2007
3916,Michigan,2008-03-31,1104372510.0,MI,23.0,26.0,MF-33GA,2008
3917,Michigan,2008-06-30,1138047339.0,MI,23.0,26.0,MF-33GA,2008
3918,Michigan,2008-09-30,1222927823.0,MI,23.0,26.0,MF-33GA,2008
3919,Michigan,2008-12-31,1135700153.0,MI,23.0,26.0,MF-33GA,2008
3920,Michigan,2009-03-31,1070114292.0,MI,23.0,26.0,MF-33GA,2009
3921,Michigan,2009-06-30,1169122703.0,MI,23.0,26.0,MF-33GA,2009
3922,Michigan,2009-09-30,1194126065.0,MI,23.0,26.0,MF-33GA,2009
3923,Michigan,2009-12-31,1128439062.0,MI,23.0,26.0,MF-33GA,2009
3924,Michigan,2010-03-31,1037349504.0,MI,23.0,26.0,MF-33GA,2010
3925,Michigan,2010-06-30,1179368718.0,MI,23.0,26.0,MF-33GA,2010
3926,Michigan,2010-09-30,1197531275.0,MI,23.0,26.0,MF-33GA,2010
3927,Michigan,2010-12-31,1135515755.0,MI,23.0,26.0,MF-33GA,2010
3928,Michigan,2011-03-31,1054798606.0,MI,23.0,26.0,MF-33GA,2011
3929,Michigan,2011-06-30,1124951612.0,MI,23.0,26.0,MF-33GA,2011
3930,Michigan,2011-09-30,1188578152.0,MI,23.0,26.0,MF-33GA,2011
3931,Michigan,2011-12-31,1125753900.0,MI,23.0,26.0,MF-33GA,2011
3932,Michigan,2012-03-31,1030727000.0,MI,23.0,26.0,MF-33GA,2012
3933,Michigan,2012-06-30,1135393000.0,MI,23.0,26.0,MF-33GA,2012
3934,Michigan,2012-09-30,1164092000.0,MI,23.0,26.0,MF-33GA,2012
3935,Michigan,2012-12-31,1130025000.0,MI,23.0,26.0,MF-33GA,2012
3936,Michigan,2013-03-31,1071123000.0,MI,23.0,26.0,MF-33GA,2013
3937,Michigan,2013-06-30,1137286000.0,MI,23.0,26.0,MF-33GA,2013
3938,Michigan,2013-09-30,1196776000.0,MI,23.0,26.0,MF-33GA,2013
3939,Michigan,2013-12-31,1187536000.0,MI,23.0,26.0,MF-33GA,2013
3940,Michigan,2014-03-31,1074368324.0,MI,23.0,26.0,MF-33GA,2014
3941,Michigan,2014-06-30,1168007698.0,MI,23.0,26.0,MF-33GA,2014
3942,Michigan,2014-09-30,1204519438.0,MI,23.0,26.0,MF-33GA,2014
3943,Michigan,2014-12-31,1172597720.0,MI,23.0,26.0,MF-33GA,2014
3944,Michigan,2015-03-31,1095161125.0,MI,23.0,26.0,MF-33GA,2015
3945,Michigan,2015-06-30,1128832601.0,MI,23.0,26.0,MF-33GA,2015
3946,Michigan,2015-09-30,1289164654.0,MI,23.0,26.0,MF-33GA,2015
3947,Michigan,2015-12-31,1186646138.0,MI,23.0,26.0,MF-33GA,2015
3948,Michigan,2016-03-31,1127012000.0,MI,23.0,26.0,MF-33GA,2016
3949,Michigan,2016-06-30,1233303000.0,MI,23.0,26.0,MF-33GA,2016
3950,Michigan,2016-09-30,1271545000.0,MI,23.0,26.0,MF-33GA,2016
3951,Michigan,2016-12-31,1189769000.0,MI,23.0,26.0,MF-33GA,2016
3952,Michigan,2017-03-31,1136743578.0,MI,23.0,26.0,MF-33GA,2017
3953,Michigan,2017-06-30,1223486091.0,MI,23.0,26.0,MF-33GA,2017
3954,Michigan,2017-09-30,1278626677.0,MI,23.0,26.0,MF-33GA,2017
3955,Michigan,2017-12-31,1223745482.0,MI,23.0,26.0,MF-33GA,2017
3956,Michigan,2018-03-31,1141539500.0,MI,23.0,26.0,MF-33GA,2018
3957,Michigan,2018-06-30,1227662996.0,MI,23.0,26.0,MF-33GA,2018
3958,Michigan,2018-09-30,1276504755.0,MI,23.0,26.0,MF-33GA,2018
3959,Michigan,2018-12-31,1222140326.0,MI,23.0,26.0,MF-33GA,2018
3960,Michigan,2019-03-31,1117291516.0,MI,23.0,26.0,MF-33GA,2019
3961,Michigan,2019-06-30,1227565697.0,MI,23.0,26.0,MF-33GA,2019
3962,Michigan,2019-09-30,1302472183.0,MI,23.0,26.0,MF-33GA,2019
3963,Michigan,2019-12-31,1215075971.0,MI,23.0,26.0,MF-33GA,2019
3964,Michigan,2020-03-31,1066427709.0,MI,23.0,26.0,MF-33GA,2020
3965,Michigan,2020-06-30,867547320.0,MI,23.0,26.0,MF-33GA,2020
3966,Michigan,2020-09-30,1196529715.0,MI,23.0,26.0,MF-33GA,2020
3967,Michigan,2020-12-31,1077607772.032,MI,23.0,26.0,MF-33GA,2020
3968,Michigan,2021-03-31,1007359406.0,MI,23.0,26.0,MF-33GA,2021
3969,Michigan,2021-06-30,1160711982.0,MI,23.0,26.0,MF-33GA,2021
3970,Michigan,2021-09-30,1256548924.0,MI,23.0,26.0,MF-33GA,2021
3971,Michigan,2021-12-31,1150816734.0,MI,23.0,26.0,MF-33GA,2021
3972,Minnesota,1979-03-31,497610000.0,MN,24.0,27.0,MF-33GA,1979
3973,Minnesota,1979-06-30,594351000.0,MN,24.0,27.0,MF-33GA,1979
3974,Minnesota,1979-09-30,574705000.0,MN,24.0,27.0,MF-33GA,1979
3975,Minnesota,1979-12-31,554957000.0,MN,24.0,27.0,MF-33GA,1979
3976,Minnesota,1980-03-31,470043000.0,MN,24.0,27.0,MF-33GA,1980
3977,Minnesota,1980-06-30,521498000.0,MN,24.0,27.0,MF-33GA,1980
3978,Minnesota,1980-09-30,537646000.0,MN,24.0,27.0,MF-33GA,1980
3979,Minnesota,1980-12-31,516083000.0,MN,24.0,27.0,MF-33GA,1980
3980,Minnesota,1981-03-31,439774000.0,MN,24.0,27.0,MF-33GA,1981
3981,Minnesota,1981-06-30,493257000.0,MN,24.0,27.0,MF-33GA,1981
3982,Minnesota,1981-09-30,531770000.0,MN,24.0,27.0,MF-33GA,1981
3983,Minnesota,1981-12-31,464898000.0,MN,24.0,27.0,MF-33GA,1981
3984,Minnesota,1982-03-31,447870000.0,MN,24.0,27.0,MF-33GA,1982
3985,Minnesota,1982-06-30,501600000.0,MN,24.0,27.0,MF-33GA,1982
3986,Minnesota,1982-09-30,502830000.0,MN,24.0,27.0,MF-33GA,1982
3987,Minnesota,1982-12-31,478905000.0,MN,24.0,27.0,MF-33GA,1982
3988,Minnesota,1983-03-31,430914000.0,MN,24.0,27.0,MF-33GA,1983
3989,Minnesota,1983-06-30,470546000.0,MN,24.0,27.0,MF-33GA,1983
3990,Minnesota,1983-09-30,556424000.0,MN,24.0,27.0,MF-33GA,1983
3991,Minnesota,1983-12-31,527608000.0,MN,24.0,27.0,MF-33GA,1983
3992,Minnesota,1984-03-31,449551000.0,MN,24.0,27.0,MF-33GA,1984
3993,Minnesota,1984-06-30,534637000.0,MN,24.0,27.0,MF-33GA,1984
3994,Minnesota,1984-09-30,563636000.0,MN,24.0,27.0,MF-33GA,1984
3995,Minnesota,1984-12-31,536831000.0,MN,24.0,27.0,MF-33GA,1984
3996,Minnesota,1985-03-31,472247000.0,MN,24.0,27.0,MF-33GA,1985
3997,Minnesota,1985-06-30,540809000.0,MN,24.0,27.0,MF-33GA,1985
3998,Minnesota,1985-09-30,567973000.0,MN,24.0,27.0,MF-33GA,1985
3999,Minnesota,1985-12-31,555341000.0,MN,24.0,27.0,MF-33GA,1985
4000,Minnesota,1986-03-31,470038000.0,MN,24.0,27.0,MF-33GA,1986
4001,Minnesota,1986-06-30,522415000.0,MN,24.0,27.0,MF-33GA,1986
4002,Minnesota,1986-09-30,537274000.0,MN,24.0,27.0,MF-33GA,1986
4003,Minnesota,1986-12-31,511079000.0,MN,24.0,27.0,MF-33GA,1986
4004,Minnesota,1987-03-31,447668000.0,MN,24.0,27.0,MF-33GA,1987
4005,Minnesota,1987-06-30,525178000.0,MN,24.0,27.0,MF-33GA,1987
4006,Minnesota,1987-09-30,541900000.0,MN,24.0,27.0,MF-33GA,1987
4007,Minnesota,1987-12-31,518362000.0,MN,24.0,27.0,MF-33GA,1987
4008,Minnesota,1988-03-31,480323000.0,MN,24.0,27.0,MF-33GA,1988
4009,Minnesota,1988-06-30,537520000.0,MN,24.0,27.0,MF-33GA,1988
4010,Minnesota,1988-09-30,554788000.0,MN,24.0,27.0,MF-33GA,1988
4011,Minnesota,1988-12-31,520079000.0,MN,24.0,27.0,MF-33GA,1988
4012,Minnesota,1989-03-31,477575000.0,MN,24.0,27.0,MF-33GA,1989
4013,Minnesota,1989-06-30,528353000.0,MN,24.0,27.0,MF-33GA,1989
4014,Minnesota,1989-09-30,548081000.0,MN,24.0,27.0,MF-33GA,1989
4015,Minnesota,1989-12-31,548353000.0,MN,24.0,27.0,MF-33GA,1989
4016,Minnesota,1990-03-31,462370000.0,MN,24.0,27.0,MF-33GA,1990
4017,Minnesota,1990-06-30,535924000.0,MN,24.0,27.0,MF-33GA,1990
4018,Minnesota,1990-09-30,568725000.0,MN,24.0,27.0,MF-33GA,1990
4019,Minnesota,1990-12-31,530682000.0,MN,24.0,27.0,MF-33GA,1990
4020,Minnesota,1991-03-31,470619000.0,MN,24.0,27.0,MF-33GA,1991
4021,Minnesota,1991-06-30,535871000.0,MN,24.0,27.0,MF-33GA,1991
4022,Minnesota,1991-09-30,570900000.0,MN,24.0,27.0,MF-33GA,1991
4023,Minnesota,1991-12-31,523919000.0,MN,24.0,27.0,MF-33GA,1991
4024,Minnesota,1992-03-31,513527000.0,MN,24.0,27.0,MF-33GA,1992
4025,Minnesota,1992-06-30,544606000.0,MN,24.0,27.0,MF-33GA,1992
4026,Minnesota,1992-09-30,572297000.0,MN,24.0,27.0,MF-33GA,1992
4027,Minnesota,1992-12-31,536704000.0,MN,24.0,27.0,MF-33GA,1992
4028,Minnesota,1993-03-31,502311000.0,MN,24.0,27.0,MF-33GA,1993
4029,Minnesota,1993-06-30,561698000.0,MN,24.0,27.0,MF-33GA,1993
4030,Minnesota,1993-09-30,590635000.0,MN,24.0,27.0,MF-33GA,1993
4031,Minnesota,1993-12-31,565115000.0,MN,24.0,27.0,MF-33GA,1993
4032,Minnesota,1994-03-31,518417000.0,MN,24.0,27.0,MF-33GA,1994
4033,Minnesota,1994-06-30,573819000.0,MN,24.0,27.0,MF-33GA,1994
4034,Minnesota,1994-09-30,603840000.0,MN,24.0,27.0,MF-33GA,1994
4035,Minnesota,1994-12-31,573898000.0,MN,24.0,27.0,MF-33GA,1994
4036,Minnesota,1995-03-31,523344000.0,MN,24.0,27.0,MF-33GA,1995
4037,Minnesota,1995-06-30,588832000.0,MN,24.0,27.0,MF-33GA,1995
4038,Minnesota,1995-09-30,619493000.0,MN,24.0,27.0,MF-33GA,1995
4039,Minnesota,1995-12-31,587598000.0,MN,24.0,27.0,MF-33GA,1995
4040,Minnesota,1996-03-31,548554000.0,MN,24.0,27.0,MF-33GA,1996
4041,Minnesota,1996-06-30,586644000.0,MN,24.0,27.0,MF-33GA,1996
4042,Minnesota,1996-09-30,626626000.0,MN,24.0,27.0,MF-33GA,1996
4043,Minnesota,1996-12-31,591879000.0,MN,24.0,27.0,MF-33GA,1996
4044,Minnesota,1997-03-31,537538000.0,MN,24.0,27.0,MF-33GA,1997
4045,Minnesota,1997-06-30,603631000.0,MN,24.0,27.0,MF-33GA,1997
4046,Minnesota,1997-09-30,642579000.0,MN,24.0,27.0,MF-33GA,1997
4047,Minnesota,1997-12-31,608595000.0,MN,24.0,27.0,MF-33GA,1997
4048,Minnesota,1998-03-31,548015000.0,MN,24.0,27.0,MF-33GA,1998
4049,Minnesota,1998-06-30,627645000.0,MN,24.0,27.0,MF-33GA,1998
4050,Minnesota,1998-09-30,681253000.0,MN,24.0,27.0,MF-33GA,1998
4051,Minnesota,1998-12-31,633538000.0,MN,24.0,27.0,MF-33GA,1998
4052,Minnesota,1999-03-31,573418000.0,MN,24.0,27.0,MF-33GA,1999
4053,Minnesota,1999-06-30,653490000.0,MN,24.0,27.0,MF-33GA,1999
4054,Minnesota,1999-09-30,711495000.0,MN,24.0,27.0,MF-33GA,1999
4055,Minnesota,1999-12-31,649215000.0,MN,24.0,27.0,MF-33GA,1999
4056,Minnesota,2000-03-31,589713000.0,MN,24.0,27.0,MF-33GA,2000
4057,Minnesota,2000-06-30,667185000.0,MN,24.0,27.0,MF-33GA,2000
4058,Minnesota,2000-09-30,699768000.0,MN,24.0,27.0,MF-33GA,2000
4059,Minnesota,2000-12-31,668985000.0,MN,24.0,27.0,MF-33GA,2000
4060,Minnesota,2001-03-31,607684000.0,MN,24.0,27.0,MF-33GA,2001
4061,Minnesota,2001-06-30,674019000.0,MN,24.0,27.0,MF-33GA,2001
4062,Minnesota,2001-09-30,719354000.0,MN,24.0,27.0,MF-33GA,2001
4063,Minnesota,2001-12-31,672057000.0,MN,24.0,27.0,MF-33GA,2001
4064,Minnesota,2002-03-31,609989000.0,MN,24.0,27.0,MF-33GA,2002
4065,Minnesota,2002-06-30,691741000.0,MN,24.0,27.0,MF-33GA,2002
4066,Minnesota,2002-09-30,737414000.0,MN,24.0,27.0,MF-33GA,2002
4067,Minnesota,2002-12-31,687442000.0,MN,24.0,27.0,MF-33GA,2002
4068,Minnesota,2003-03-31,631272000.0,MN,24.0,27.0,MF-33GA,2003
4069,Minnesota,2003-06-30,698840000.0,MN,24.0,27.0,MF-33GA,2003
4070,Minnesota,2003-09-30,742925000.0,MN,24.0,27.0,MF-33GA,2003
4071,Minnesota,2003-12-31,684366000.0,MN,24.0,27.0,MF-33GA,2003
4072,Minnesota,2004-03-31,646451000.0,MN,24.0,27.0,MF-33GA,2004
4073,Minnesota,2004-06-30,700207000.0,MN,24.0,27.0,MF-33GA,2004
4074,Minnesota,2004-09-30,731527000.0,MN,24.0,27.0,MF-33GA,2004
4075,Minnesota,2004-12-31,693404000.0,MN,24.0,27.0,MF-33GA,2004
4076,Minnesota,2005-03-31,638730000.0,MN,24.0,27.0,MF-33GA,2005
4077,Minnesota,2005-06-30,701089000.0,MN,24.0,27.0,MF-33GA,2005
4078,Minnesota,2005-09-30,724241000.0,MN,24.0,27.0,MF-33GA,2005
4079,Minnesota,2005-12-31,670834000.0,MN,24.0,27.0,MF-33GA,2005
4080,Minnesota,2006-03-31,624155000.0,MN,24.0,27.0,MF-33GA,2006
4081,Minnesota,2006-06-30,688479000.0,MN,24.0,27.0,MF-33GA,2006
4082,Minnesota,2006-09-30,702606000.0,MN,24.0,27.0,MF-33GA,2006
4083,Minnesota,2006-12-31,676432000.0,MN,24.0,27.0,MF-33GA,2006
4084,Minnesota,2007-03-31,633196000.0,MN,24.0,27.0,MF-33GA,2007
4085,Minnesota,2007-06-30,687290000.0,MN,24.0,27.0,MF-33GA,2007
4086,Minnesota,2007-09-30,705007000.0,MN,24.0,27.0,MF-33GA,2007
4087,Minnesota,2007-12-31,667189000.0,MN,24.0,27.0,MF-33GA,2007
4088,Minnesota,2008-03-31,629403787.0,MN,24.0,27.0,MF-33GA,2008
4089,Minnesota,2008-06-30,653644211.0,MN,24.0,27.0,MF-33GA,2008
4090,Minnesota,2008-09-30,675585787.0,MN,24.0,27.0,MF-33GA,2008
4091,Minnesota,2008-12-31,666568232.0,MN,24.0,27.0,MF-33GA,2008
4092,Minnesota,2009-03-31,602755842.0,MN,24.0,27.0,MF-33GA,2009
4093,Minnesota,2009-06-30,650841142.0,MN,24.0,27.0,MF-33GA,2009
4094,Minnesota,2009-09-30,665053000.0,MN,24.0,27.0,MF-33GA,2009
4095,Minnesota,2009-12-31,633820822.0,MN,24.0,27.0,MF-33GA,2009
4096,Minnesota,2010-03-31,594875605.0,MN,24.0,27.0,MF-33GA,2010
4097,Minnesota,2010-06-30,651788811.0,MN,24.0,27.0,MF-33GA,2010
4098,Minnesota,2010-09-30,687174373.0,MN,24.0,27.0,MF-33GA,2010
4099,Minnesota,2010-12-31,649756076.0,MN,24.0,27.0,MF-33GA,2010
4100,Minnesota,2011-03-31,593065983.0,MN,24.0,27.0,MF-33GA,2011
4101,Minnesota,2011-06-30,630250104.0,MN,24.0,27.0,MF-33GA,2011
4102,Minnesota,2011-09-30,677113747.0,MN,24.0,27.0,MF-33GA,2011
4103,Minnesota,2011-12-31,589234627.0,MN,24.0,27.0,MF-33GA,2011
4104,Minnesota,2012-03-31,630772000.0,MN,24.0,27.0,MF-33GA,2012
4105,Minnesota,2012-06-30,652519000.0,MN,24.0,27.0,MF-33GA,2012
4106,Minnesota,2012-09-30,664287000.0,MN,24.0,27.0,MF-33GA,2012
4107,Minnesota,2012-12-31,631683000.0,MN,24.0,27.0,MF-33GA,2012
4108,Minnesota,2013-03-31,587404000.0,MN,24.0,27.0,MF-33GA,2013
4109,Minnesota,2013-06-30,634323000.0,MN,24.0,27.0,MF-33GA,2013
4110,Minnesota,2013-09-30,671685000.0,MN,24.0,27.0,MF-33GA,2013
4111,Minnesota,2013-12-31,652252000.0,MN,24.0,27.0,MF-33GA,2013
4112,Minnesota,2014-03-31,592115752.0,MN,24.0,27.0,MF-33GA,2014
4113,Minnesota,2014-06-30,642304473.0,MN,24.0,27.0,MF-33GA,2014
4114,Minnesota,2014-09-30,674886915.0,MN,24.0,27.0,MF-33GA,2014
4115,Minnesota,2014-12-31,651061638.0,MN,24.0,27.0,MF-33GA,2014
4116,Minnesota,2015-03-31,608598115.0,MN,24.0,27.0,MF-33GA,2015
4117,Minnesota,2015-06-30,666775356.0,MN,24.0,27.0,MF-33GA,2015
4118,Minnesota,2015-09-30,689725192.0,MN,24.0,27.0,MF-33GA,2015
4119,Minnesota,2015-12-31,664041224.0,MN,24.0,27.0,MF-33GA,2015
4120,Minnesota,2016-03-31,643883000.0,MN,24.0,27.0,MF-33GA,2016
4121,Minnesota,2016-06-30,685704000.0,MN,24.0,27.0,MF-33GA,2016
4122,Minnesota,2016-09-30,712420000.0,MN,24.0,27.0,MF-33GA,2016
4123,Minnesota,2016-12-31,676114000.0,MN,24.0,27.0,MF-33GA,2016
4124,Minnesota,2017-03-31,641545248.0,MN,24.0,27.0,MF-33GA,2017
4125,Minnesota,2017-06-30,713910050.0,MN,24.0,27.0,MF-33GA,2017
4126,Minnesota,2017-09-30,707827747.0,MN,24.0,27.0,MF-33GA,2017
4127,Minnesota,2017-12-31,676252705.0,MN,24.0,27.0,MF-33GA,2017
4128,Minnesota,2018-03-31,628389396.0,MN,24.0,27.0,MF-33GA,2018
4129,Minnesota,2018-06-30,701591876.0,MN,24.0,27.0,MF-33GA,2018
4130,Minnesota,2018-09-30,730507358.0,MN,24.0,27.0,MF-33GA,2018
4131,Minnesota,2018-12-31,685430654.0,MN,24.0,27.0,MF-33GA,2018
4132,Minnesota,2019-03-31,623976374.0,MN,24.0,27.0,MF-33GA,2019
4133,Minnesota,2019-06-30,658277861.0,MN,24.0,27.0,MF-33GA,2019
4134,Minnesota,2019-09-30,728226892.0,MN,24.0,27.0,MF-33GA,2019
4135,Minnesota,2019-12-31,675890425.0,MN,24.0,27.0,MF-33GA,2019
4136,Minnesota,2020-03-31,631089081.0,MN,24.0,27.0,MF-33GA,2020
4137,Minnesota,2020-06-30,491953558.0,MN,24.0,27.0,MF-33GA,2020
4138,Minnesota,2020-09-30,640466020.0,MN,24.0,27.0,MF-33GA,2020
4139,Minnesota,2020-12-31,590768593.0,MN,24.0,27.0,MF-33GA,2020
4140,Minnesota,2021-03-31,543098683.0,MN,24.0,27.0,MF-33GA,2021
4141,Minnesota,2021-06-30,612212507.0,MN,24.0,27.0,MF-33GA,2021
4142,Minnesota,2021-09-30,699740102.0,MN,24.0,27.0,MF-33GA,2021
4143,Minnesota,2021-12-31,637076441.108,MN,24.0,27.0,MF-33GA,2021
4144,Mississippi,1979-03-31,324158000.0,MS,25.0,28.0,MF-33GA,1979
4145,Mississippi,1979-06-30,313194000.0,MS,25.0,28.0,MF-33GA,1979
4146,Mississippi,1979-09-30,329597000.0,MS,25.0,28.0,MF-33GA,1979
4147,Mississippi,1979-12-31,325260000.0,MS,25.0,28.0,MF-33GA,1979
4148,Mississippi,1980-03-31,291289000.0,MS,25.0,28.0,MF-33GA,1980
4149,Mississippi,1980-06-30,308634000.0,MS,25.0,28.0,MF-33GA,1980
4150,Mississippi,1980-09-30,290746000.0,MS,25.0,28.0,MF-33GA,1980
4151,Mississippi,1980-12-31,304176000.0,MS,25.0,28.0,MF-33GA,1980
4152,Mississippi,1981-03-31,287758000.0,MS,25.0,28.0,MF-33GA,1981
4153,Mississippi,1981-06-30,301603000.0,MS,25.0,28.0,MF-33GA,1981
4154,Mississippi,1981-09-30,311888000.0,MS,25.0,28.0,MF-33GA,1981
4155,Mississippi,1981-12-31,307135000.0,MS,25.0,28.0,MF-33GA,1981
4156,Mississippi,1982-03-31,241914000.0,MS,25.0,28.0,MF-33GA,1982
4157,Mississippi,1982-06-30,319838000.0,MS,25.0,28.0,MF-33GA,1982
4158,Mississippi,1982-09-30,287500000.0,MS,25.0,28.0,MF-33GA,1982
4159,Mississippi,1982-12-31,302620000.0,MS,25.0,28.0,MF-33GA,1982
4160,Mississippi,1983-03-31,256459000.0,MS,25.0,28.0,MF-33GA,1983
4161,Mississippi,1983-06-30,299144000.0,MS,25.0,28.0,MF-33GA,1983
4162,Mississippi,1983-09-30,310260000.0,MS,25.0,28.0,MF-33GA,1983
4163,Mississippi,1983-12-31,292271000.0,MS,25.0,28.0,MF-33GA,1983
4164,Mississippi,1984-03-31,263260000.0,MS,25.0,28.0,MF-33GA,1984
4165,Mississippi,1984-06-30,300560000.0,MS,25.0,28.0,MF-33GA,1984
4166,Mississippi,1984-09-30,288303000.0,MS,25.0,28.0,MF-33GA,1984
4167,Mississippi,1984-12-31,338904000.0,MS,25.0,28.0,MF-33GA,1984
4168,Mississippi,1985-03-31,280501000.0,MS,25.0,28.0,MF-33GA,1985
4169,Mississippi,1985-06-30,318541000.0,MS,25.0,28.0,MF-33GA,1985
4170,Mississippi,1985-09-30,315906000.0,MS,25.0,28.0,MF-33GA,1985
4171,Mississippi,1985-12-31,316118000.0,MS,25.0,28.0,MF-33GA,1985
4172,Mississippi,1986-03-31,278696000.0,MS,25.0,28.0,MF-33GA,1986
4173,Mississippi,1986-06-30,341554000.0,MS,25.0,28.0,MF-33GA,1986
4174,Mississippi,1986-09-30,330669000.0,MS,25.0,28.0,MF-33GA,1986
4175,Mississippi,1986-12-31,310254000.0,MS,25.0,28.0,MF-33GA,1986
4176,Mississippi,1987-03-31,281512000.0,MS,25.0,28.0,MF-33GA,1987
4177,Mississippi,1987-06-30,322872000.0,MS,25.0,28.0,MF-33GA,1987
4178,Mississippi,1987-09-30,348085000.0,MS,25.0,28.0,MF-33GA,1987
4179,Mississippi,1987-12-31,317586000.0,MS,25.0,28.0,MF-33GA,1987
4180,Mississippi,1988-03-31,302667000.0,MS,25.0,28.0,MF-33GA,1988
4181,Mississippi,1988-06-30,322688000.0,MS,25.0,28.0,MF-33GA,1988
4182,Mississippi,1988-09-30,324599000.0,MS,25.0,28.0,MF-33GA,1988
4183,Mississippi,1988-12-31,314956000.0,MS,25.0,28.0,MF-33GA,1988
4184,Mississippi,1989-03-31,312377000.0,MS,25.0,28.0,MF-33GA,1989
4185,Mississippi,1989-06-30,312483000.0,MS,25.0,28.0,MF-33GA,1989
4186,Mississippi,1989-09-30,317126000.0,MS,25.0,28.0,MF-33GA,1989
4187,Mississippi,1989-12-31,316300000.0,MS,25.0,28.0,MF-33GA,1989
4188,Mississippi,1990-03-31,302472000.0,MS,25.0,28.0,MF-33GA,1990
4189,Mississippi,1990-06-30,325570000.0,MS,25.0,28.0,MF-33GA,1990
4190,Mississippi,1990-09-30,318242000.0,MS,25.0,28.0,MF-33GA,1990
4191,Mississippi,1990-12-31,318878000.0,MS,25.0,28.0,MF-33GA,1990
4192,Mississippi,1991-03-31,285546000.0,MS,25.0,28.0,MF-33GA,1991
4193,Mississippi,1991-06-30,340937000.0,MS,25.0,28.0,MF-33GA,1991
4194,Mississippi,1991-09-30,325218000.0,MS,25.0,28.0,MF-33GA,1991
4195,Mississippi,1991-12-31,336315000.0,MS,25.0,28.0,MF-33GA,1991
4196,Mississippi,1992-03-31,313683000.0,MS,25.0,28.0,MF-33GA,1992
4197,Mississippi,1992-06-30,334129000.0,MS,25.0,28.0,MF-33GA,1992
4198,Mississippi,1992-09-30,349007000.0,MS,25.0,28.0,MF-33GA,1992
4199,Mississippi,1992-12-31,339798000.0,MS,25.0,28.0,MF-33GA,1992
4200,Mississippi,1993-03-31,327520000.0,MS,25.0,28.0,MF-33GA,1993
4201,Mississippi,1993-06-30,353093000.0,MS,25.0,28.0,MF-33GA,1993
4202,Mississippi,1993-09-30,359712000.0,MS,25.0,28.0,MF-33GA,1993
4203,Mississippi,1993-12-31,351778000.0,MS,25.0,28.0,MF-33GA,1993
4204,Mississippi,1994-03-31,336963000.0,MS,25.0,28.0,MF-33GA,1994
4205,Mississippi,1994-06-30,371016000.0,MS,25.0,28.0,MF-33GA,1994
4206,Mississippi,1994-09-30,355698000.0,MS,25.0,28.0,MF-33GA,1994
4207,Mississippi,1994-12-31,356243000.0,MS,25.0,28.0,MF-33GA,1994
4208,Mississippi,1995-03-31,337698000.0,MS,25.0,28.0,MF-33GA,1995
4209,Mississippi,1995-06-30,374429000.0,MS,25.0,28.0,MF-33GA,1995
